customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
TC-004503,Male,0,Yes,No,25,Yes,No,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),74.99,1901.11,Yes
TC-004504,Male,0,Yes,Yes,65,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,21.35,1389.24,No
TC-004505,Female,0,No,Yes,0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,29.07,29.07,No
TC-004506,Male,0,Yes,Yes,13,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),38.31,537.11,No
TC-004507,Male,0,No,No,43,No,No phone service,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Credit card (automatic),76.8,3370.15,Yes
TC-004508,Female,0,Yes,No,45,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),110.73,5039.59,No
TC-004509,Female,0,No,No,50,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),88.15,4384.56,No
TC-004510,Female,0,Yes,No,16,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),88.83,1540.64,No
TC-004511,Male,0,No,Yes,41,Yes,Yes,DSL,No,No,Yes,No,Yes,No,Two year,No,Mailed check,71.97,2878.59,No
TC-004512,Female,0,No,Yes,55,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,One year,No,Bank transfer (automatic),116.2,6456.7,No
TC-004513,Male,1,No,No,45,Yes,No,DSL,Yes,Yes,No,No,No,Yes,One year,Yes,Mailed check,93.29,4197.21,No
TC-004514,Male,1,Yes,Yes,10,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Mailed check,95.06,923.26,No
TC-004515,Male,0,No,No,13,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),39.19,517.16,No
TC-004516,Female,0,Yes,No,61,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,91.6,5653.82,Yes
TC-004517,Female,0,No,Yes,57,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,33.14,1768.98,No
TC-004518,Female,0,No,No,44,Yes,No,DSL,No,Yes,Yes,No,No,No,Two year,No,Electronic check,72.69,3243.07,No
TC-004519,Female,0,No,No,17,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,31.56,505.41,Yes
TC-004520,Female,0,Yes,No,45,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),35.56,1612.64,No
TC-004521,Male,1,Yes,No,40,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),31.34,1362.29,No
TC-004522,Male,1,No,Yes,18,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Two year,No,Electronic check,92.09,1611.14,No
TC-004523,Male,0,No,No,21,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,34.54,758.46,Yes
TC-004524,Male,0,No,No,6,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,34.65,174.23,No
TC-004525,Female,0,No,No,6,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),31.45,88.31,No
TC-004526,Female,0,No,Yes,34,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,87.37,3091.93,Yes
TC-004527,Male,0,No,No,49,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),33.58,1701.76,No
TC-004528,Female,0,No,No,53,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,No,Mailed check,107.87,5691.55,No
TC-004529,Female,0,No,No,2,Yes,No,Fiber optic,No,Yes,No,No,No,No,Two year,Yes,Electronic check,79.48,156.1,No
TC-004530,Male,0,Yes,No,59,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,No,Mailed check,101.86,5992.83,No
TC-004531,Male,0,No,No,26,Yes,No,DSL,Yes,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,77.06,1963.23,No
TC-004532,Female,1,Yes,No,46,No,No phone service,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,90.05,4097.41,No
TC-004533,Female,0,No,No,18,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,One year,Yes,Bank transfer (automatic),105.81,1896.33,Yes
TC-004534,Male,0,Yes,Yes,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),36.35,174.14,No
TC-004535,Male,0,Yes,No,48,Yes,No phone service,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Bank transfer (automatic),94.58,4498.54,Yes
TC-004536,Male,0,No,No,36,Yes,No,Fiber optic,No,Yes,No,No,No,No,One year,Yes,Electronic check,89.5,3252.85,No
TC-004537,Female,0,Yes,No,3,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),79.01,254.82,No
TC-004538,Male,0,Yes,No,30,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Two year,No,Bank transfer (automatic),103.89,3103.7,Yes
TC-004539,Male,1,No,No,8,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,82.85,640.9,Yes
TC-004540,Female,0,No,No,34,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),36.69,1270.23,No
TC-004541,Female,0,No,Yes,72,No,No phone service,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,116.05,8387.86,No
TC-004542,Female,0,Yes,Yes,70,Yes,No,Fiber optic,No,No,No,No,Yes,No,Two year,No,Electronic check,92.01,6332.74,No
TC-004543,Female,1,No,No,59,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,30.53,1782.22,No
TC-004544,Female,0,Yes,No,21,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,89.61,1874.0,Yes
TC-004545,Male,0,No,No,30,Yes,Yes,DSL,No,No,No,Yes,No,Yes,One year,Yes,Bank transfer (automatic),85.53,2548.63,No
TC-004546,Male,0,No,No,16,Yes,No,DSL,No,No,No,No,Yes,Yes,Two year,No,Mailed check,66.84,1222.38,No
TC-004547,Female,0,Yes,No,14,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,43.73,588.5,No
TC-004548,Female,0,Yes,No,26,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Mailed check,87.0,2311.64,No
TC-004549,Female,0,Yes,Yes,13,Yes,No,DSL,No,No,No,No,No,No,One year,Yes,Electronic check,65.22,831.05,No
TC-004550,Female,0,No,No,53,Yes,No,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Mailed check,80.96,4321.44,No
TC-004551,Female,0,No,No,42,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,94.58,3995.0,No
TC-004552,Male,0,No,No,31,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),23.13,709.8,No
TC-004553,Male,0,Yes,No,28,Yes,No,DSL,No,No,Yes,No,No,Yes,One year,No,Bank transfer (automatic),76.8,2248.46,No
TC-004554,Male,0,Yes,No,3,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,One year,No,Bank transfer (automatic),100.79,316.49,No
TC-004555,Male,0,Yes,No,31,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,37.08,1132.54,No
TC-004556,Female,0,Yes,No,6,No,No phone service,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,No,Mailed check,67.83,379.23,No
TC-004557,Male,0,No,No,1,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),102.21,121.42,No
TC-004558,Female,1,Yes,No,0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),34.93,34.93,No
TC-004559,Female,1,Yes,No,55,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,No,Two year,Yes,Credit card (automatic),112.72,6280.83,No
TC-004560,Female,0,No,No,37,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),32.23,1137.11,No
TC-004561,Male,0,No,Yes,43,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,29.41,1242.74,No
TC-004562,Female,0,Yes,No,58,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),59.73,3446.11,Yes
TC-004563,Male,1,Yes,Yes,0,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),114.23,114.23,No
TC-004564,Male,0,Yes,No,51,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,39.94,2095.33,No
TC-004565,Female,0,Yes,No,69,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Two year,No,Credit card (automatic),84.46,5802.29,No
TC-004566,Female,0,Yes,Yes,2,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Two year,No,Mailed check,100.83,173.92,No
TC-004567,Female,1,Yes,No,41,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),43.26,1774.98,No
TC-004568,Male,0,No,No,33,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,One year,Yes,Mailed check,104.76,3360.24,No
TC-004569,Female,0,No,No,54,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,81.85,4397.45,No
TC-004570,Male,0,No,No,5,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,73.78,446.65,Yes
TC-004571,Female,0,No,No,3,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),99.03,382.84,Yes
TC-004572,Female,0,Yes,No,52,Yes,No phone service,Fiber optic,No,No,No,Yes,No,No,One year,Yes,Electronic check,84.95,4463.39,No
TC-004573,Male,0,Yes,No,49,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,33.79,1642.78,No
TC-004574,Male,0,Yes,No,1,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,One year,No,Bank transfer (automatic),88.42,18.21,No
TC-004575,Male,1,Yes,Yes,38,Yes,Yes,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),84.94,3332.67,No
TC-004576,Male,0,No,No,14,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,Two year,Yes,Mailed check,103.41,1570.74,No
TC-004577,Male,0,Yes,No,40,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Two year,No,Electronic check,73.8,2796.61,No
TC-004578,Male,0,Yes,No,48,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,One year,Yes,Electronic check,85.11,4135.98,No
TC-004579,Female,0,Yes,Yes,50,No,No phone service,DSL,No,No,No,No,Yes,No,Two year,Yes,Mailed check,56.07,2797.8,No
TC-004580,Female,0,Yes,No,32,No,No phone service,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,No,Electronic check,85.56,2859.21,Yes
TC-004581,Male,0,No,No,5,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),91.65,466.45,No
TC-004582,Female,0,Yes,No,46,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Two year,No,Electronic check,107.59,4923.27,No
TC-004583,Male,1,No,No,20,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,32.62,671.04,No
TC-004584,Female,1,Yes,No,8,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,92.87,699.16,No
TC-004585,Female,1,Yes,No,7,No,No phone service,DSL,Yes,No,Yes,No,No,No,Month-to-month,No,Electronic check,52.2,255.99,No
TC-004586,Male,0,Yes,No,13,Yes,No phone service,Fiber optic,Yes,No,No,No,Yes,No,One year,No,Bank transfer (automatic),102.71,1328.51,No
TC-004587,Male,0,No,No,15,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,One year,No,Credit card (automatic),97.77,1385.23,No
TC-004588,Male,0,Yes,No,36,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,37.27,1341.4,No
TC-004589,Female,0,Yes,Yes,9,No,No phone service,DSL,No,Yes,Yes,Yes,Yes,No,Two year,No,Bank transfer (automatic),63.51,481.42,No
TC-004590,Male,0,Yes,No,66,Yes,Yes,DSL,No,No,No,No,No,Yes,Two year,Yes,Electronic check,72.74,4832.06,No
TC-004591,Female,0,No,No,2,Yes,No,DSL,No,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,72.5,91.51,No
TC-004592,Male,0,No,No,40,Yes,Yes,Fiber optic,No,No,No,No,No,No,One year,Yes,Electronic check,89.46,3582.04,No
TC-004593,Female,0,Yes,No,44,Yes,No,DSL,No,No,No,No,No,No,Two year,Yes,Electronic check,59.84,2560.08,No
TC-004594,Female,0,No,No,1,No,No phone service,DSL,Yes,No,Yes,No,No,No,Month-to-month,No,Mailed check,49.2,0.0,No
TC-004595,Male,0,Yes,Yes,8,Yes,No,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),87.45,665.78,No
TC-004596,Female,0,Yes,No,46,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,31.02,1445.99,No
TC-004597,Female,0,No,No,5,Yes,Yes,DSL,No,No,No,No,No,No,Two year,Yes,Mailed check,65.47,260.33,No
TC-004598,Male,0,Yes,Yes,32,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,84.52,2758.55,Yes
TC-004599,Female,0,Yes,Yes,65,No,No phone service,Fiber optic,Yes,No,No,No,No,Yes,One year,No,Electronic check,95.53,6178.47,No
TC-004600,Male,1,No,Yes,34,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),32.44,1119.54,No
TC-004601,Male,0,No,No,24,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),107.84,2590.65,Yes
TC-004602,Male,1,No,Yes,29,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,90.45,2645.04,No
TC-004603,Male,0,No,No,1,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),74.76,21.92,No
TC-004604,Female,0,Yes,No,16,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),107.15,1683.86,Yes
TC-004605,Female,0,Yes,No,43,Yes,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,57.82,2459.98,No
TC-004606,Female,0,Yes,No,32,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),33.85,1060.71,No
TC-004607,Male,0,Yes,No,65,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,One year,Yes,Bank transfer (automatic),83.9,5409.06,No
TC-004608,Female,0,Yes,No,35,Yes,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,71.98,2451.92,Yes
TC-004609,Female,0,Yes,No,3,No,No phone service,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,74.54,328.33,No
TC-004610,Male,0,Yes,No,23,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,83.3,1926.09,No
TC-004611,Male,0,Yes,No,66,Yes,No phone service,DSL,No,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,72.97,4792.46,No
TC-004612,Female,0,No,No,46,Yes,No,DSL,No,No,No,No,No,No,One year,Yes,Mailed check,67.2,3061.79,No
TC-004613,Male,0,Yes,Yes,66,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,70.75,4770.68,No
TC-004614,Male,0,Yes,No,35,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),71.99,2563.15,No
TC-004615,Male,0,Yes,No,0,Yes,No,Fiber optic,No,Yes,No,No,No,No,One year,No,Mailed check,71.76,71.76,No
TC-004616,Male,0,Yes,No,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),40.83,2944.71,No
TC-004617,Female,0,Yes,No,29,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),37.26,1088.78,No
TC-004618,Male,0,No,No,28,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),21.42,596.93,No
TC-004619,Male,1,No,Yes,32,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,No,Mailed check,107.72,3443.9,Yes
TC-004620,Male,0,No,No,4,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,83.56,379.82,Yes
TC-004621,Male,0,Yes,No,11,Yes,Yes,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,No,Electronic check,70.2,811.96,No
TC-004622,Male,0,Yes,No,59,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,43.64,2639.77,No
TC-004623,Male,0,Yes,No,42,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,One year,Yes,Electronic check,89.13,3758.84,Yes
TC-004624,Male,0,Yes,No,21,Yes,No,DSL,No,No,Yes,Yes,No,Yes,Two year,Yes,Credit card (automatic),78.91,1606.46,No
TC-004625,Male,0,No,No,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,37.01,435.59,No
TC-004626,Female,0,No,No,55,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,113.97,6214.69,No
TC-004627,Male,0,Yes,No,16,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,No,Two year,Yes,Mailed check,95.22,1602.91,No
TC-004628,Female,0,Yes,No,39,Yes,No phone service,DSL,No,No,Yes,Yes,Yes,Yes,One year,No,Electronic check,83.03,3171.74,No
TC-004629,Male,0,No,Yes,63,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,No,Month-to-month,No,Electronic check,90.26,5635.69,Yes
TC-004630,Male,0,No,No,48,Yes,Yes,DSL,No,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),64.5,2982.51,No
TC-004631,Male,0,No,No,51,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),18.0,974.07,No
TC-004632,Male,1,No,Yes,28,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,38.13,1106.8,Yes
TC-004633,Female,0,No,Yes,50,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,61.19,3023.6,Yes
TC-004634,Male,0,No,No,49,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,One year,No,Mailed check,95.53,4675.17,No
TC-004635,Male,0,No,No,0,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),35.59,35.59,Yes
TC-004636,Female,1,Yes,No,7,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,78.63,532.74,No
TC-004637,Female,0,Yes,No,56,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes,Two year,Yes,Mailed check,105.56,5997.56,No
TC-004638,Male,0,No,No,39,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),40.14,1569.31,No
TC-004639,Female,0,Yes,Yes,23,Yes,Yes,DSL,No,No,Yes,No,No,Yes,Month-to-month,No,Mailed check,72.54,1609.43,Yes
TC-004640,Female,0,No,Yes,10,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),32.84,299.75,No
TC-004641,Female,0,Yes,Yes,72,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Mailed check,95.02,6782.67,Yes
